task,algorithm,seed,num_samples,noise_level,temperature,sigma_start,sigma_min,num_elites,explore_fraction,beta_opt_iter,beta_horizon,initial_noise_level,minimum_noise_level,maximum_noise_level,covariance_adaptation_rate,initial_entropy_bonus,final_entropy_bonus,cost,wall_time_s,status,error
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.1,0.1,0.3,0.6045238971710205,10.668946027755737,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.1,0.1,0.3,0.8515416979789734,10.314250469207764,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.1,0.1,0.3,1.2637850046157837,10.269832372665405,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.3,0.1,0.3,0.5348402261734009,10.22401237487793,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.3,0.1,0.3,0.5871604084968567,10.230124235153198,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.3,0.1,0.3,0.8523951172828674,10.36574649810791,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.3,0.1,0.3,1.1091009378433228,10.295440435409546,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,1.0,0.1,0.3,2.163951873779297,10.182849884033203,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,1.0,0.1,0.3,3.1544344425201416,10.302486419677734,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,1.0,0.1,0.3,1.1807782649993896,10.178992986679077,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,1.0,0.1,0.3,1.0596022605895996,10.285213470458984,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.05,0.1,0.5,0.5264992713928223,10.830752849578857,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.05,0.1,0.5,0.6020910739898682,10.270056962966919,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.05,0.1,0.5,0.871484100818634,10.212716102600098,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.05,0.1,0.5,1.3180251121520996,10.260363817214966,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.1,0.1,0.5,0.5381260514259338,10.231999635696411,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.1,0.1,0.5,0.6051105260848999,10.286165714263916,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.1,0.1,0.5,0.8513957262039185,10.23148775100708,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.1,0.1,0.5,1.2510944604873657,10.207483053207397,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.3,0.1,0.5,0.5344139933586121,10.283996105194092,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.3,0.1,0.5,0.5976034998893738,10.31540584564209,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.3,0.1,0.5,0.8532475829124451,10.346582651138306,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.3,0.1,0.5,1.0887223482131958,10.369023561477661,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,1.0,0.1,0.5,3.5996456146240234,10.239432334899902,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,1.0,0.1,0.5,3.300062894821167,10.29369854927063,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,1.0,0.1,0.5,1.08174729347229,10.349185466766357,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,1.0,0.1,0.5,1.0427852869033813,10.307163000106812,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.05,0.3,0.3,0.5220922231674194,10.349655389785767,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.05,0.3,0.3,0.5802440047264099,10.281246662139893,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.05,0.3,0.3,0.8347316384315491,10.476661205291748,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.05,0.3,0.3,1.2333805561065674,10.386221170425415,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.1,0.3,0.3,0.5259039998054504,10.439103603363037,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.1,0.3,0.3,0.5665267109870911,10.289906024932861,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.1,0.3,0.3,0.8127750158309937,10.435661315917969,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.1,0.3,0.3,1.1552822589874268,10.359723329544067,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.3,0.3,0.3,0.5102005004882812,10.326134204864502,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.3,0.3,0.3,0.5576012134552002,10.417028188705444,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.3,0.3,0.3,0.7683531641960144,10.398682117462158,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.3,0.3,0.3,1.0532753467559814,10.321891069412231,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,1.0,0.3,0.3,1.4924720525741577,10.280429363250732,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,1.0,0.3,0.3,1.3433767557144165,10.174104928970337,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,1.0,0.3,0.3,0.6755826473236084,10.1906259059906,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,1.0,0.3,0.3,1.032811164855957,10.231032848358154,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.05,0.3,0.5,0.5221583247184753,10.36096715927124,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.05,0.3,0.5,0.5800724625587463,10.226768016815186,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.05,0.3,0.5,0.840986967086792,10.291111707687378,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.05,0.3,0.5,1.2320570945739746,10.171129941940308,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.1,0.3,0.5,0.524493932723999,10.29049277305603,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.1,0.3,0.5,0.5657132863998413,10.295050382614136,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.1,0.3,0.5,0.8127992749214172,10.306668996810913,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.1,0.3,0.5,1.1481045484542847,10.184898138046265,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.3,0.3,0.5,0.5190322995185852,10.383157014846802,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.3,0.3,0.5,0.5555976629257202,10.548979997634888,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.3,0.3,0.5,0.7685132622718811,10.507061004638672,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.3,0.3,0.5,1.0569337606430054,10.222541093826294,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,1.0,0.3,0.5,1.6127593517303467,10.323070049285889,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,1.0,0.3,0.5,1.5319576263427734,10.266196966171265,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,1.0,0.3,0.5,0.6700149774551392,10.259868621826172,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,1.0,0.3,0.5,1.038115382194519,10.31396198272705,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.05,0.5,0.5,0.5200625658035278,10.806085348129272,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.05,0.5,0.5,0.5788447856903076,10.474637985229492,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.05,0.5,0.5,0.8172503709793091,10.296114444732666,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.05,0.5,0.5,1.2145334482192993,10.32292628288269,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.1,0.5,0.5,0.5083457231521606,10.475512266159058,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.1,0.5,0.5,0.5692567229270935,10.317350387573242,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.1,0.5,0.5,0.8142493367195129,10.258166313171387,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.1,0.5,0.5,1.2501879930496216,10.400907516479492,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,0.3,0.5,0.5,0.5247936248779297,10.291071653366089,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,0.3,0.5,0.5,0.5592653751373291,10.288646936416626,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,0.3,0.5,0.5,0.7751908898353577,10.249523162841797,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,0.3,0.5,0.5,1.318241000175476,10.3475182056427,ok,
pusht,er_cma,0,256,,0.01,,,,,,,0.3,0.001,1.0,1.0,0.5,0.5,1.6890448331832886,10.425581693649292,ok,
pusht,er_cma,0,256,,0.1,,,,,,,0.3,0.001,1.0,1.0,0.5,0.5,1.0854766368865967,10.200053215026855,ok,
pusht,er_cma,0,256,,0.5,,,,,,,0.3,0.001,1.0,1.0,0.5,0.5,0.7813751697540283,10.27472186088562,ok,
pusht,er_cma,0,256,,1.0,,,,,,,0.3,0.001,1.0,1.0,0.5,0.5,1.3715375661849976,10.240833044052124,ok,
walker,ps,0,256,0.05,,,,,,,,,,,,,,17.4483585357666,11.45548152923584,ok,
walker,ps,0,256,0.1,,,,,,,,,,,,,,5.351459980010986,11.472973108291626,ok,
walker,ps,0,256,0.3,,,,,,,,,,,,,,2.1558218002319336,11.720623016357422,ok,
walker,ps,0,256,0.5,,,,,,,,,,,,,,1.8247573375701904,11.503785133361816,ok,
walker,ps,0,256,1.0,,,,,,,,,,,,,,2.4169182777404785,11.508707046508789,ok,
walker,mppi,0,256,0.1,0.01,,,,,,,,,,,,,9.744471549987793,11.549179792404175,ok,
walker,mppi,0,256,0.1,0.1,,,,,,,,,,,,,10.008509635925293,11.427123069763184,ok,
walker,mppi,0,256,0.1,0.5,,,,,,,,,,,,,16.071847915649414,11.532336711883545,ok,
walker,mppi,0,256,0.1,1.0,,,,,,,,,,,,,14.789920806884766,11.731290340423584,ok,
walker,mppi,0,256,0.3,0.01,,,,,,,,,,,,,2.507417917251587,11.520039796829224,ok,
walker,mppi,0,256,0.3,0.1,,,,,,,,,,,,,3.1932265758514404,11.507515668869019,ok,
walker,mppi,0,256,0.3,0.5,,,,,,,,,,,,,4.269113063812256,11.578958511352539,ok,
walker,mppi,0,256,0.3,1.0,,,,,,,,,,,,,5.3916497230529785,11.542176008224487,ok,
walker,mppi,0,256,0.5,0.01,,,,,,,,,,,,,1.5599807500839233,11.531591653823853,ok,
walker,mppi,0,256,0.5,0.1,,,,,,,,,,,,,1.6984477043151855,11.515907287597656,ok,
walker,mppi,0,256,0.5,0.5,,,,,,,,,,,,,1.9358018636703491,11.534181118011475,ok,
walker,mppi,0,256,0.5,1.0,,,,,,,,,,,,,8.164440155029297,12.075636148452759,ok,
walker,mppi,0,256,1.0,0.01,,,,,,,,,,,,,2.181865692138672,11.52729082107544,ok,
walker,mppi,0,256,1.0,0.1,,,,,,,,,,,,,1.666863203048706,11.770460844039917,ok,
walker,mppi,0,256,1.0,0.5,,,,,,,,,,,,,1.9125556945800781,11.95634126663208,ok,
walker,mppi,0,256,1.0,1.0,,,,,,,,,,,,,3.3725249767303467,12.062145471572876,ok,
walker,cem,0,256,,,0.1,0.001,4,0.0,,,,,,,,,32.93383026123047,11.786911487579346,ok,
walker,cem,0,256,,,0.1,0.001,8,0.0,,,,,,,,,23.300596237182617,11.596396684646606,ok,
walker,cem,0,256,,,0.1,0.001,16,0.0,,,,,,,,,33.38958740234375,11.608408689498901,ok,
walker,cem,0,256,,,0.3,0.001,4,0.0,,,,,,,,,34.77366638183594,3.4446680545806885,ok,
walker,cem,0,256,,,0.3,0.001,8,0.0,,,,,,,,,12.475444793701172,3.433173656463623,ok,
walker,cem,0,256,,,0.3,0.001,16,0.0,,,,,,,,,12.49065113067627,3.472050905227661,ok,
walker,cem,0,256,,,0.5,0.001,4,0.0,,,,,,,,,11.821523666381836,3.465883493423462,ok,
walker,cem,0,256,,,0.5,0.001,8,0.0,,,,,,,,,11.286127090454102,3.45681095123291,ok,
walker,cem,0,256,,,0.5,0.001,16,0.0,,,,,,,,,11.526557922363281,3.4524364471435547,ok,
walker,cem,0,256,,,1.0,0.001,4,0.0,,,,,,,,,12.982172012329102,3.443845510482788,ok,
walker,cem,0,256,,,1.0,0.001,8,0.0,,,,,,,,,12.158638954162598,3.4627623558044434,ok,
walker,cem,0,256,,,1.0,0.001,16,0.0,,,,,,,,,27.792098999023438,3.429884672164917,ok,
walker,dial,0,256,0.5,0.01,,,,,0.5,0.5,,,,,,,6.498376846313477,11.607807874679565,ok,
walker,dial,0,256,0.5,0.01,,,,,0.5,1.0,,,,,,,2.7108707427978516,11.585602283477783,ok,
walker,dial,0,256,0.5,0.01,,,,,0.5,2.0,,,,,,,2.105128526687622,11.707448720932007,ok,
walker,dial,0,256,0.5,0.01,,,,,1.0,0.5,,,,,,,6.498376846313477,11.590081930160522,ok,
walker,dial,0,256,0.5,0.01,,,,,1.0,1.0,,,,,,,2.7108707427978516,11.51620364189148,ok,
walker,dial,0,256,0.5,0.01,,,,,1.0,2.0,,,,,,,2.105128526687622,11.572020530700684,ok,
walker,dial,0,256,0.5,0.01,,,,,2.0,0.5,,,,,,,6.498376846313477,11.558994770050049,ok,
walker,dial,0,256,0.5,0.01,,,,,2.0,1.0,,,,,,,2.7108707427978516,11.50784420967102,ok,
walker,dial,0,256,0.5,0.01,,,,,2.0,2.0,,,,,,,2.105128526687622,11.763765811920166,ok,
walker,mppi_cma,0,256,,0.01,,,,,,,0.5,0.001,,0.05,,,4.493452548980713,11.935242652893066,ok,
walker,mppi_cma,0,256,,0.1,,,,,,,0.5,0.001,,0.05,,,2.194315195083618,12.031261205673218,ok,
walker,mppi_cma,0,256,,0.5,,,,,,,0.5,0.001,,0.05,,,3.735677719116211,11.889721393585205,ok,
walker,mppi_cma,0,256,,1.0,,,,,,,0.5,0.001,,0.05,,,12.54931640625,11.877087831497192,ok,
walker,mppi_cma,0,256,,0.01,,,,,,,0.5,0.001,,0.1,,,3.9759132862091064,11.870206832885742,ok,
walker,mppi_cma,0,256,,0.1,,,,,,,0.5,0.001,,0.1,,,5.054394245147705,11.743712902069092,ok,
walker,mppi_cma,0,256,,0.5,,,,,,,0.5,0.001,,0.1,,,4.243066310882568,11.838544607162476,ok,
walker,mppi_cma,0,256,,1.0,,,,,,,0.5,0.001,,0.1,,,13.477324485778809,11.955352306365967,ok,
walker,mppi_cma,0,256,,0.01,,,,,,,0.5,0.001,,0.3,,,31.464170455932617,11.88152289390564,ok,
walker,mppi_cma,0,256,,0.1,,,,,,,0.5,0.001,,0.3,,,16.42127799987793,11.776312589645386,ok,
walker,mppi_cma,0,256,,0.5,,,,,,,0.5,0.001,,0.3,,,29.555566787719727,11.799132585525513,ok,
walker,mppi_cma,0,256,,1.0,,,,,,,0.5,0.001,,0.3,,,13.662409782409668,11.880635023117065,ok,
walker,mppi_cma,0,256,,0.01,,,,,,,0.5,0.001,,1.0,,,11.446191787719727,11.897342443466187,ok,
walker,mppi_cma,0,256,,0.1,,,,,,,0.5,0.001,,1.0,,,11.750447273254395,11.855507373809814,ok,
walker,mppi_cma,0,256,,0.5,,,,,,,0.5,0.001,,1.0,,,10.94289493560791,11.850435495376587,ok,
walker,mppi_cma,0,256,,1.0,,,,,,,0.5,0.001,,1.0,,,15.24740219116211,11.84640121459961,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.0,0.1,2.199575424194336,11.774771213531494,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.0,0.1,1.7844828367233276,11.825031042098999,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.0,0.1,2.549448251724243,11.831051588058472,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.0,0.1,9.139303207397461,12.03860068321228,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.0,0.1,2.8892972469329834,12.141605854034424,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.0,0.1,3.087672233581543,11.79879641532898,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.0,0.1,4.391735076904297,11.902450561523438,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.0,0.1,12.13377857208252,11.866461992263794,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.0,0.1,10.315138816833496,11.940853357315063,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.0,0.1,25.063888549804688,11.830748796463013,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.0,0.1,10.77601432800293,11.718801021575928,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.0,0.1,14.020909309387207,11.80815601348877,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.0,0.1,11.414555549621582,11.828518152236938,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.0,0.1,11.757325172424316,11.880986213684082,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.0,0.1,12.20428466796875,11.796283721923828,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.0,0.1,14.170278549194336,12.32753324508667,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.0,0.3,6.583101272583008,12.03652048110962,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.0,0.3,1.6647273302078247,12.093727111816406,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.0,0.3,2.11802077293396,11.9590322971344,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.0,0.3,12.039969444274902,11.8170645236969,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.0,0.3,8.994026184082031,11.803526639938354,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.0,0.3,4.0924224853515625,11.862931728363037,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.0,0.3,6.095519542694092,11.946055173873901,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.0,0.3,13.432771682739258,11.92437195777893,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.0,0.3,9.8933687210083,11.815755128860474,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.0,0.3,9.12386417388916,11.784720420837402,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.0,0.3,12.866449356079102,11.760453701019287,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.0,0.3,29.044437408447266,12.46728253364563,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.0,0.3,11.614150047302246,11.94746470451355,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.0,0.3,10.328340530395508,11.940872192382812,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.0,0.3,24.66342544555664,11.779440879821777,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.0,0.3,25.029951095581055,11.756263732910156,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.0,0.5,2.822892189025879,11.891651153564453,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.0,0.5,2.698476552963257,12.527632713317871,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.0,0.5,2.6457324028015137,11.766859531402588,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.0,0.5,6.984394550323486,11.737685918807983,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.0,0.5,4.440488338470459,11.809251546859741,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.0,0.5,2.365938425064087,11.804590702056885,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.0,0.5,4.103353023529053,11.87791657447815,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.0,0.5,8.87087631225586,12.303247213363647,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.0,0.5,10.376385688781738,11.770446538925171,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.0,0.5,5.545729160308838,11.84054183959961,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.0,0.5,11.242478370666504,11.97956395149231,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.0,0.5,13.648224830627441,11.85881233215332,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.0,0.5,28.95720100402832,11.732605934143066,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.0,0.5,10.342825889587402,11.815789699554443,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.0,0.5,35.31944274902344,11.858657360076904,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.0,0.5,26.477306365966797,11.785825252532959,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.1,0.1,3.8562095165252686,11.834336519241333,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.1,0.1,1.4720460176467896,11.787850856781006,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.1,0.1,1.727191686630249,12.048169374465942,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.1,0.1,4.714645862579346,11.844743251800537,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.1,0.1,2.7044365406036377,12.447890996932983,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.1,0.1,2.665708541870117,11.879017353057861,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.1,0.1,4.790919780731201,11.855837106704712,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.1,0.1,11.843762397766113,11.825063228607178,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.1,0.1,10.936799049377441,11.817662000656128,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.1,0.1,4.673473834991455,11.863464832305908,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.1,0.1,3.413461923599243,11.815369367599487,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.1,0.1,10.327485084533691,11.850767612457275,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.1,0.1,11.528629302978516,11.766578912734985,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.1,0.1,25.28502082824707,11.803144693374634,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.1,0.1,13.601489067077637,11.803783655166626,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.1,0.1,10.81127643585205,11.839038610458374,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.1,0.3,8.370589256286621,11.70563817024231,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.1,0.3,1.5909440517425537,11.769892454147339,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.1,0.3,2.4190449714660645,11.810740947723389,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.1,0.3,10.582056045532227,11.99465560913086,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.1,0.3,13.055364608764648,12.26466965675354,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.1,0.3,2.1341605186462402,12.157833337783813,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.1,0.3,13.420889854431152,12.295977115631104,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.1,0.3,12.238840103149414,11.839793920516968,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.1,0.3,12.00577163696289,11.873991012573242,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.1,0.3,2.6867475509643555,11.771249532699585,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.1,0.3,10.879777908325195,11.998668909072876,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.1,0.3,10.310943603515625,11.856931924819946,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.1,0.3,13.020301818847656,11.9089937210083,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.1,0.3,8.850467681884766,11.833979606628418,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.1,0.3,23.119773864746094,11.843305349349976,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.1,0.3,10.729132652282715,11.70558762550354,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.1,0.5,1.5501489639282227,11.735352039337158,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.1,0.5,1.5010029077529907,11.816725254058838,ok,
